volet,entity_id,entity_name,entity_types,cle_date,valeur_date,a_dateSource,valeur_dateSource,a_dateAuthority,valeur_dateAuthority,a_url,qualite_source,relations_probatoires,entree_biblio_appariee,annee_biblio,statut,decision_requise,question_pour_mael,notes,regime_de_preuve,confirme_par_these,motif_regime
1_dates_evenements,9670a4beed1a47bda5628c9770dddfd1,InfrastructureEvent — Première bourse d’échange importante (MtGox),InfrastructureEvent,date,2010-07-18,oui,Thèse — Chronologie (figure) Chapitre I.2,oui,TIMELINE_FIGURE,non,renvoi_these,quote supports[inverse]→073d0e18acd649b68cefa69e72257288 (Quote — Prix/cours — MtGox flash crack — p.92)|quote supports[inverse]→110bdfda074c49da92e7a47077700a13 (Quote — MtGox — volumes d’échange — p.91)|quote supports[inverse]→251e08cd9b804f479d4275aa56dda32c (Quote — Prix/cours — Chypre / DDOS / SilkRoad — p.96)|quote supports[inverse]→43058b2c519748f6ba2f54840d6342d3 (Quote — MtGox (bourse centrale) — p.92)|quote supports[inverse]→b1d76aa0f223458eadd2a019dc2e7e73 (Quote — Offre — MtGox — p.92),,,adosse_fort,non,,"le renvoi vise la figure « Chronologie n° 6 » (assets/MD/01_chapitre_I.md l.255, section I.2) : c'est une image (media/image5.png) absente du dépôt — la date n'est relisible que dans assets/pdf/5_Chapitre_1.pdf, pas dans le Markdown",infere,non,"aucune confirmation par la these, aucune source primaire, granularite fine — origine de la date non etablie"
1_dates_evenements,1c84e58808404ab891a1ef9b0e5d6449,InfrastructureEvent — Première couverture média (Slashdot),InfrastructureEvent,date,2010-07-11,oui,Thèse — Chronologie (figure) Chapitre I.2,oui,TIMELINE_FIGURE,non,renvoi_these,,,,adosse_fort,non,,"le renvoi vise la figure « Chronologie n° 6 » (assets/MD/01_chapitre_I.md l.255, section I.2) : c'est une image (media/image5.png) absente du dépôt — la date n'est relisible que dans assets/pdf/5_Chapitre_1.pdf, pas dans le Markdown ; aucune relation vers une Reference/PrimarySource/GreyLiterature/IndigenousLiterature/SourceQuote",infere,non,"aucune confirmation par la these, aucune source primaire, granularite fine — origine de la date non etablie"
1_dates_evenements,a089031b82eb4c67b2cfc686016a3820,InfrastructureEvent — Première place d’échange illégale (Silk Road),InfrastructureEvent,date,2011-02-01,oui,Thèse — Chronologie (figure) Chapitre I.2,oui,TIMELINE_FIGURE,non,renvoi_these,quote supports[inverse]→4e5dca7fa0a8440bb1c78b7b688a2580 (Quote — Silk Road (phase charnière) — p.96)|quote supports[inverse]→ae08b7bf612b415585ff3b2a8fb50dc8 (Quote — Silk Road (revenus/commissions) — p.94),,,adosse_fort,non,,"le renvoi vise la figure « Chronologie n° 6 » (assets/MD/01_chapitre_I.md l.255, section I.2) : c'est une image (media/image5.png) absente du dépôt — la date n'est relisible que dans assets/pdf/5_Chapitre_1.pdf, pas dans le Markdown",these_verbatim,oui,"confirme mot pour mot par le texte de la these — source PROVISOIRE : la these est ici juge et partie, et le chantier a montre qu elle se contredit parfois elle-meme"
1_dates_evenements,d2a8798b6f064140851367c98162f594,InfrastructureEvent — Première plateforme d’échange BTC (BitcoinMarket.com),InfrastructureEvent,date,2010-03-17,oui,Thèse — Chronologie (figure) Chapitre I.2,oui,TIMELINE_FIGURE,non,renvoi_these,,,,adosse_fort,non,,"le renvoi vise la figure « Chronologie n° 6 » (assets/MD/01_chapitre_I.md l.255, section I.2) : c'est une image (media/image5.png) absente du dépôt — la date n'est relisible que dans assets/pdf/5_Chapitre_1.pdf, pas dans le Markdown ; aucune relation vers une Reference/PrimarySource/GreyLiterature/IndigenousLiterature/SourceQuote",these_verbatim,oui,"confirme mot pour mot par le texte de la these — source PROVISOIRE : la these est ici juge et partie, et le chantier a montre qu elle se contredit parfois elle-meme"
1_dates_evenements,cc346d7c8cdf450ca81c1cd08d65b68c,InfrastructureEvent — Première pool de minage (Slush Pool),InfrastructureEvent,date,2010-11-27,oui,Thèse — Chronologie (figure) Chapitre I.2,oui,TIMELINE_FIGURE,non,renvoi_these,quote supports[inverse]→2a326df566e841dfac836f168751c860 (Quote — Sedgwick 2019c : pool de minage 'communisme fondamentalement d)|source of[inverse]→b469ce6b277c4d61a8bd5a9b33619389 (Sedgwick 2019c)|source of[inverse]→cd74d2f448ec4372b41a8ed63a3f5f98 (Sedgwick 2019k),,,adosse_fort,non,,"le renvoi vise la figure « Chronologie n° 6 » (assets/MD/01_chapitre_I.md l.255, section I.2) : c'est une image (media/image5.png) absente du dépôt — la date n'est relisible que dans assets/pdf/5_Chapitre_1.pdf, pas dans le Markdown",these_verbatim,oui,"confirme mot pour mot par le texte de la these — source PROVISOIRE : la these est ici juge et partie, et le chantier a montre qu elle se contredit parfois elle-meme"
1_dates_evenements,fb0bb535e9014c58b7fb73151258f67b,InfrastructureEvent — Première transaction Bitcoin (Nakamoto → Finney),InfrastructureEvent,date,2009-01-12,oui,Thèse — Chronologie (figure) Chapitre I.2,oui,TIMELINE_FIGURE,non,renvoi_these,source of[inverse]→1a65bbcf08a149a19181da4445b4d682 (Sedgwick 2018f),,,adosse_fort,non,,"le renvoi vise la figure « Chronologie n° 6 » (assets/MD/01_chapitre_I.md l.255, section I.2) : c'est une image (media/image5.png) absente du dépôt — la date n'est relisible que dans assets/pdf/5_Chapitre_1.pdf, pas dans le Markdown",these_verbatim,oui,"confirme mot pour mot par le texte de la these — source PROVISOIRE : la these est ici juge et partie, et le chantier a montre qu elle se contredit parfois elle-meme"
1_dates_evenements,0eb8e8c40dca46c0b2a860444b29a454,"InfrastructureEvent — Proof of Keys Day (3 janvier, annuel depuis 2019)",InfrastructureEvent,date,2019-01-03,non,,non,,non,aucune,,,,non_adosse,oui,"La date « 2019-01-03 » de « InfrastructureEvent — Proof of Keys Day (3 janvier, annuel depuis 2019 » peut-elle être rattachée à une source nommée (chronologie de la thèse avec page, référence, ou URL) ? oui/non",aucune relation vers une Reference/PrimarySource/GreyLiterature/IndigenousLiterature/SourceQuote ; seul repère textuel : chapter=Chapitre II — trop large pour adosser une date,infere,non,"aucune confirmation par la these, aucune source primaire, granularite fine — origine de la date non etablie"
1_dates_evenements,4443393ff9094574a7c2adcd5fc96162,InfrastructureEvent — Proposition du ticker BTC,InfrastructureEvent,date,2010-02-05,oui,Thèse — Chronologie (figure) Chapitre I.2,oui,TIMELINE_FIGURE,non,renvoi_these,,,,adosse_fort,non,,"le renvoi vise la figure « Chronologie n° 6 » (assets/MD/01_chapitre_I.md l.255, section I.2) : c'est une image (media/image5.png) absente du dépôt — la date n'est relisible que dans assets/pdf/5_Chapitre_1.pdf, pas dans le Markdown ; aucune relation vers une Reference/PrimarySource/GreyLiterature/IndigenousLiterature/SourceQuote",infere,non,"aucune confirmation par la these, aucune source primaire, granularite fine — origine de la date non etablie"
1_dates_evenements,f1927b1b6c9371e1df03b058f3d8c408,"InfrastructureEvent — Publication de « The Second Bitcoin Whitepaper » (Willett, janvier 2012)",InfrastructureEvent,date,2012-01,oui,Thèse ch.I l.373,non,,non,renvoi_these,source of[inverse]→59c7ed8a91e34014b89c4afcfa04abcd (Willett 2012 Mastercoin WP),,,adosse_fort,non,,seul repère textuel : chapter=Chapitre I — trop large pour adosser une date,these_verbatim,oui,"confirme mot pour mot par le texte de la these — source PROVISOIRE : la these est ici juge et partie, et le chantier a montre qu elle se contredit parfois elle-meme"
1_dates_evenements,ab2449a123164aa3adff6b180035c327,InfrastructureEvent — Publication du WP Bitcoin (mailing list),InfrastructureEvent,date,2008-10-31,oui,Thèse — Chronologie (figure) Chapitre I.2,oui,TIMELINE_FIGURE,non,renvoi_these,,,,adosse_fort,non,,"le renvoi vise la figure « Chronologie n° 6 » (assets/MD/01_chapitre_I.md l.255, section I.2) : c'est une image (media/image5.png) absente du dépôt — la date n'est relisible que dans assets/pdf/5_Chapitre_1.pdf, pas dans le Markdown ; aucune relation vers une Reference/PrimarySource/GreyLiterature/IndigenousLiterature/SourceQuote",these_verbatim,oui,"confirme mot pour mot par le texte de la these — source PROVISOIRE : la these est ici juge et partie, et le chantier a montre qu elle se contredit parfois elle-meme"
1_dates_evenements,4538f97bb85b07ecd652fb2bf6bede0c,"InfrastructureEvent — Publication du WP d'Ethereum (Buterin, fin novembre 2013)",InfrastructureEvent,date,2013-11,oui,Thèse ch.I l.393,non,,non,renvoi_these,source of[inverse]→12c586ca60d94526a01963a1252861cf (Buterin 2013 Ethereum Whitepaper),,,adosse_fort,non,,seul repère textuel : chapter=Chapitre I — trop large pour adosser une date,these_verbatim,oui,"confirme mot pour mot par le texte de la these — source PROVISOIRE : la these est ici juge et partie, et le chantier a montre qu elle se contredit parfois elle-meme"
1_dates_evenements,6c92b4f54bb54499b7e2d2c0625fccf7,InfrastructureEvent — Publication du code Bitcoin v0.1,InfrastructureEvent,date,2009-01-09,oui,Thèse — Chronologie (figure) Chapitre I.2,oui,TIMELINE_FIGURE,non,renvoi_these,,,,adosse_fort,non,,"le renvoi vise la figure « Chronologie n° 6 » (assets/MD/01_chapitre_I.md l.255, section I.2) : c'est une image (media/image5.png) absente du dépôt — la date n'est relisible que dans assets/pdf/5_Chapitre_1.pdf, pas dans le Markdown ; aucune relation vers une Reference/PrimarySource/GreyLiterature/IndigenousLiterature/SourceQuote",these_verbatim,oui,"confirme mot pour mot par le texte de la these — source PROVISOIRE : la these est ici juge et partie, et le chantier a montre qu elle se contredit parfois elle-meme"
1_dates_evenements,75f5c97d0a2648aea297475fa514300a,InfrastructureEvent — Rapport BCE sur les monnaies virtuelles (octobre 2012),InfrastructureEvent,date,01/10/2012,non,,non,,non,aucune,,,,non_adosse,oui,"La date « 01/10/2012 » de « InfrastructureEvent — Rapport BCE sur les monnaies virtuelles (octobre » peut-elle être rattachée à une source nommée (chronologie de la thèse avec page, référence, ou URL) ? oui/non",aucune relation vers une Reference/PrimarySource/GreyLiterature/IndigenousLiterature/SourceQuote,these_verbatim,oui,"confirme mot pour mot par le texte de la these — source PROVISOIRE : la these est ici juge et partie, et le chantier a montre qu elle se contredit parfois elle-meme"
1_dates_evenements,a6db42830f81475a8050e8315e295426,InfrastructureEvent — Retrait PayPal de BitcoinMarket (4 juin 2011),InfrastructureEvent,date,2011-06-04,oui,Sedgwick 2018b,non,,non,reference_nommee,source of[inverse]→01b382d629ca4147885aba6de31028b4 (Sedgwick 2018b),,,adosse_fort,non,,"référence(s) de dateSource retrouvée(s) au MD : Sedgwick 2018 (MD l.1092,1094,1096,1098,1100,1102,1104) ; seul repère textuel : chapter=Chapitre I — trop large pour adosser une date",these_verbatim,oui,"confirme mot pour mot par le texte de la these — source PROVISOIRE : la these est ici juge et partie, et le chantier a montre qu elle se contredit parfois elle-meme"
1_dates_evenements,ae0f729d88cf472db6b6aeb80783594f,InfrastructureEvent — Retrait de Nakamoto (décembre 2010),InfrastructureEvent,date,2010-12,oui,Nakamoto 2011,non,,non,reference_nommee,quote supports[inverse]→a717370833b048c2b32b4ce3b4bc5e5c (Quote — Nakamoto 2010b — 'nid de frelons' (WikiLeaks))|quote supports[inverse]→b214bf1d05804daf992cb65a2079433a (Quote — Nakamoto : 'mystérieuse figure d'ombre')|quote supports[inverse]→b88f2525f0e348898375203dfc203cda (Quote — Nakamoto : 'entre de bonnes mains avec Gavin [Andresen]')|source of[inverse]→36402a6863c344c4b894c0539b8f4308 (Sedgwick 2019d)|source of[inverse]→6f4030bca8aa4f42b6ddbccef848a383 (Nakamoto 2010a)|source of[inverse]→b987cb2865ba4b2c8723bc90bff194dd (Nakamoto 2011),,,adosse_fort,non,,référence(s) de dateSource retrouvée(s) au MD : Nakamoto 2011 (MD l.864) ; seul repère textuel : chapter=Chapitre I — trop large pour adosser une date,these_verbatim,oui,"confirme mot pour mot par le texte de la these — source PROVISOIRE : la these est ici juge et partie, et le chantier a montre qu elle se contredit parfois elle-meme"
1_dates_evenements,58f3e1dccd4c42d9ba7194d20314ed57,"InfrastructureEvent — RipplePay : réseau de confiance P2P précurseur de Ripple (Ryan Fugger, 2004)",InfrastructureEvent,date,2004,non,,non,,non,aucune,,,,non_adosse,oui,"La date « 2004 » de « InfrastructureEvent — RipplePay : réseau de confiance P2P précurseur d » peut-elle être rattachée à une source nommée (chronologie de la thèse avec page, référence, ou URL) ? oui/non",aucune relation vers une Reference/PrimarySource/GreyLiterature/IndigenousLiterature/SourceQuote ; seul repère textuel : chapter=Chapitre I — trop large pour adosser une date,these_verbatim,oui,"confirme mot pour mot par le texte de la these — source PROVISOIRE : la these est ici juge et partie, et le chantier a montre qu elle se contredit parfois elle-meme"
1_dates_evenements,4af2142b31984dc280cf51546cf08e9c,InfrastructureEvent — SatoshiDice (lancement 24 avril 2012),InfrastructureEvent,date,2012-04-24,oui,Voorhees 2013 ; Buterin 2013a ; 2013c,non,,non,reference_nommee,source of[inverse]→31a81419d5414f378aa59f43eb4e2bc9 (Buterin 2013c)|source of[inverse]→5827f98bffe845e5b17b188531d11aa0 (Voorhees 2013)|source of[inverse]→674f0f1ee7784a21866a6370f2ed4704 (Sedgwick 2019j)|source of[inverse]→7be95456e6fd4fee9f0595e3aff2bf25 (Buterin 2013a)|source of[inverse]→c712736b311b4648a71c6edd75b29f70 (Le Calvez 2020),,,adosse_fort,non,,"référence(s) de dateSource retrouvée(s) au MD : Voorhees 2013 (MD l.1252) ; Buterin 2013 (MD l.262,264,266,268,270) ; seul repère textuel : chapter=Chapitre I — trop large pour adosser une date",these_verbatim,oui,"confirme mot pour mot par le texte de la these — source PROVISOIRE : la these est ici juge et partie, et le chantier a montre qu elle se contredit parfois elle-meme"
1_dates_evenements,d693882f7dc74d6cb9a875d029f155aa,InfrastructureEvent — Service de portefeuille/paiement custodial BitPay,InfrastructureEvent,date,2011-06-03,oui,Thèse — Chronologie (figure) Chapitre I.2,oui,TIMELINE_FIGURE,non,renvoi_these,,,,adosse_fort,non,,"le renvoi vise la figure « Chronologie n° 6 » (assets/MD/01_chapitre_I.md l.255, section I.2) : c'est une image (media/image5.png) absente du dépôt — la date n'est relisible que dans assets/pdf/5_Chapitre_1.pdf, pas dans le Markdown ; aucune relation vers une Reference/PrimarySource/GreyLiterature/IndigenousLiterature/SourceQuote",infere,non,"aucune confirmation par la these, aucune source primaire, granularite fine — origine de la date non etablie"
1_dates_evenements,babc9f23c57446c88626709f94707d80,InfrastructureEvent — Service de séquestre (escrow) offert par Theymos,InfrastructureEvent,date,2010-07-29,oui,Thèse — Chronologie (figure) Chapitre I.2,oui,TIMELINE_FIGURE,non,renvoi_these,affiliated with→13af4c46d13a449f8c014c54ad1462d6 (Bitcointalk thread (topic=5032424.0))|authored→9c6092d4334640bca80190027bfbeef4 (Theymos 2015),,,adosse_fort,non,,"le renvoi vise la figure « Chronologie n° 6 » (assets/MD/01_chapitre_I.md l.255, section I.2) : c'est une image (media/image5.png) absente du dépôt — la date n'est relisible que dans assets/pdf/5_Chapitre_1.pdf, pas dans le Markdown",these_verbatim,oui,"confirme mot pour mot par le texte de la these — source PROVISOIRE : la these est ici juge et partie, et le chantier a montre qu elle se contredit parfois elle-meme"
